BrochureOrderEn,Brochure_Name_En,Datum,DomainEn,ForWebsite,Geo_Unit_En,Indicator_Name_En,Institution_En,Note_Public_En,OrderSub_Region_En,Period_Id,SDG Indicator,Source_En,Sub_Region_En,SubdomainEn
54,Prevalence of undernourishmen (%),8.1,Risk Factors,1,Suriname,Prevalence of undernourishment (% of population) ,World Bank.,,11,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
54,Prevalence of undernourishmen (%),7.9,Risk Factors,1,Suriname,Prevalence of undernourishment (% of population) ,World Bank.,,11,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
55,Prevalence of undernourishmen (%),10.4,Risk Factors,1,Trinidad and Tobago,Prevalence of undernourishment (% of population) ,World Bank.,,11,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
55,Prevalence of undernourishmen (%),10.1,Risk Factors,1,Trinidad and Tobago,Prevalence of undernourishment (% of population) ,World Bank.,,11,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
55,Prevalence of undernourishmen (%),9.6,Risk Factors,1,Trinidad and Tobago,Prevalence of undernourishment (% of population) ,World Bank.,,11,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
55,Prevalence of undernourishmen (%),8.6,Risk Factors,1,Trinidad and Tobago,Prevalence of undernourishment (% of population) ,World Bank.,,11,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
55,Prevalence of undernourishmen (%),7.5,Risk Factors,1,Trinidad and Tobago,Prevalence of undernourishment (% of population) ,World Bank.,,11,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
55,Prevalence of undernourishmen (%),6.5,Risk Factors,1,Trinidad and Tobago,Prevalence of undernourishment (% of population) ,World Bank.,,11,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
55,Prevalence of undernourishmen (%),5.8,Risk Factors,1,Trinidad and Tobago,Prevalence of undernourishment (% of population) ,World Bank.,,11,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
55,Prevalence of undernourishmen (%),4.8,Risk Factors,1,Trinidad and Tobago,Prevalence of undernourishment (% of population) ,World Bank.,,11,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
52,Prevalence of undernourishmen (%),7.4,Risk Factors,1,Saint Vincent and the Grenadines,Prevalence of undernourishment (% of population) ,World Bank.,,11,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
52,Prevalence of undernourishmen (%),7,Risk Factors,1,Saint Vincent and the Grenadines,Prevalence of undernourishment (% of population) ,World Bank.,,11,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
52,Prevalence of undernourishmen (%),6.7,Risk Factors,1,Saint Vincent and the Grenadines,Prevalence of undernourishment (% of population) ,World Bank.,,11,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
52,Prevalence of undernourishmen (%),6.4,Risk Factors,1,Saint Vincent and the Grenadines,Prevalence of undernourishment (% of population) ,World Bank.,,11,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
52,Prevalence of undernourishmen (%),6.1,Risk Factors,1,Saint Vincent and the Grenadines,Prevalence of undernourishment (% of population) ,World Bank.,,11,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
52,Prevalence of undernourishmen (%),6,Risk Factors,1,Saint Vincent and the Grenadines,Prevalence of undernourishment (% of population) ,World Bank.,,11,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
52,Prevalence of undernourishmen (%),6,Risk Factors,1,Saint Vincent and the Grenadines,Prevalence of undernourishment (% of population) ,World Bank.,,11,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
52,Prevalence of undernourishmen (%),6,Risk Factors,1,Saint Vincent and the Grenadines,Prevalence of undernourishment (% of population) ,World Bank.,,11,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Non-Latin Caribbean,Nutrition
3,Prevalence of undernourishmen (%),11.7,Risk Factors,1,Bermuda,Prevalence of undernourishment (% of population) ,World Bank.,,2,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
3,Prevalence of undernourishmen (%),11.3,Risk Factors,1,Bermuda,Prevalence of undernourishment (% of population) ,World Bank.,,2,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
3,Prevalence of undernourishmen (%),11.7,Risk Factors,1,Bermuda,Prevalence of undernourishment (% of population) ,World Bank.,,2,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
3,Prevalence of undernourishmen (%),12.2,Risk Factors,1,Bermuda,Prevalence of undernourishment (% of population) ,World Bank.,,2,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
3,Prevalence of undernourishmen (%),12.5,Risk Factors,1,Bermuda,Prevalence of undernourishment (% of population) ,World Bank.,,2,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
3,Prevalence of undernourishmen (%),12.6,Risk Factors,1,Bermuda,Prevalence of undernourishment (% of population) ,World Bank.,,2,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
3,Prevalence of undernourishmen (%),12.5,Risk Factors,1,Bermuda,Prevalence of undernourishment (% of population) ,World Bank.,,2,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
3,Prevalence of undernourishmen (%),12.8,Risk Factors,1,Bermuda,Prevalence of undernourishment (% of population) ,World Bank.,,2,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
4,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Canada,Prevalence of undernourishment (% of population) ,World Bank.,,2,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
4,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Canada,Prevalence of undernourishment (% of population) ,World Bank.,,2,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
4,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Canada,Prevalence of undernourishment (% of population) ,World Bank.,,2,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
4,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Canada,Prevalence of undernourishment (% of population) ,World Bank.,,2,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
4,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Canada,Prevalence of undernourishment (% of population) ,World Bank.,,2,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
4,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Canada,Prevalence of undernourishment (% of population) ,World Bank.,,2,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
4,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Canada,Prevalence of undernourishment (% of population) ,World Bank.,,2,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
4,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Canada,Prevalence of undernourishment (% of population) ,World Bank.,,2,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
2,Prevalence of undernourishmen (%),3.916473800,Risk Factors,1,North America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
2,Prevalence of undernourishmen (%),3.854887983,Risk Factors,1,North America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
2,Prevalence of undernourishmen (%),3.916473800,Risk Factors,1,North America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
2,Prevalence of undernourishmen (%),3.993456072,Risk Factors,1,North America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
2,Prevalence of undernourishmen (%),4.039645435,Risk Factors,1,North America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
2,Prevalence of undernourishmen (%),4.055041889,Risk Factors,1,North America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
2,Prevalence of undernourishmen (%),4.039645435,Risk Factors,1,North America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
2,Prevalence of undernourishmen (%),4.085834798,Risk Factors,1,North America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
5,Prevalence of undernourishmen (%),2.5,Risk Factors,1,United States of America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
5,Prevalence of undernourishmen (%),2.5,Risk Factors,1,United States of America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
5,Prevalence of undernourishmen (%),2.5,Risk Factors,1,United States of America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
5,Prevalence of undernourishmen (%),2.5,Risk Factors,1,United States of America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
5,Prevalence of undernourishmen (%),2.5,Risk Factors,1,United States of America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
5,Prevalence of undernourishmen (%),2.5,Risk Factors,1,United States of America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
5,Prevalence of undernourishmen (%),2.5,Risk Factors,1,United States of America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
5,Prevalence of undernourishmen (%),2.5,Risk Factors,1,United States of America,Prevalence of undernourishment (% of population) ,World Bank.,,2,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",North America,Nutrition
33,Prevalence of undernourishmen (%),4.1,Risk Factors,1,Argentina,Prevalence of undernourishment (% of population) ,World Bank.,,10,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
33,Prevalence of undernourishmen (%),4.1,Risk Factors,1,Argentina,Prevalence of undernourishment (% of population) ,World Bank.,,10,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
33,Prevalence of undernourishmen (%),4,Risk Factors,1,Argentina,Prevalence of undernourishment (% of population) ,World Bank.,,10,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
33,Prevalence of undernourishmen (%),3.9,Risk Factors,1,Argentina,Prevalence of undernourishment (% of population) ,World Bank.,,10,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
33,Prevalence of undernourishmen (%),3.7,Risk Factors,1,Argentina,Prevalence of undernourishment (% of population) ,World Bank.,,10,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
33,Prevalence of undernourishmen (%),3.6,Risk Factors,1,Argentina,Prevalence of undernourishment (% of population) ,World Bank.,,10,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
33,Prevalence of undernourishmen (%),3.4,Risk Factors,1,Argentina,Prevalence of undernourishment (% of population) ,World Bank.,,10,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
33,Prevalence of undernourishmen (%),3.6,Risk Factors,1,Argentina,Prevalence of undernourishment (% of population) ,World Bank.,,10,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
34,Prevalence of undernourishmen (%),4.1,Risk Factors,1,Chile,Prevalence of undernourishment (% of population) ,World Bank.,,10,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
34,Prevalence of undernourishmen (%),4.3,Risk Factors,1,Chile,Prevalence of undernourishment (% of population) ,World Bank.,,10,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
34,Prevalence of undernourishmen (%),4.2,Risk Factors,1,Chile,Prevalence of undernourishment (% of population) ,World Bank.,,10,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
34,Prevalence of undernourishmen (%),4.1,Risk Factors,1,Chile,Prevalence of undernourishment (% of population) ,World Bank.,,10,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
34,Prevalence of undernourishmen (%),3.9,Risk Factors,1,Chile,Prevalence of undernourishment (% of population) ,World Bank.,,10,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
34,Prevalence of undernourishmen (%),3.8,Risk Factors,1,Chile,Prevalence of undernourishment (% of population) ,World Bank.,,10,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
34,Prevalence of undernourishmen (%),3.8,Risk Factors,1,Chile,Prevalence of undernourishment (% of population) ,World Bank.,,10,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
34,Prevalence of undernourishmen (%),3.7,Risk Factors,1,Chile,Prevalence of undernourishment (% of population) ,World Bank.,,10,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
35,Prevalence of undernourishmen (%),12.8,Risk Factors,1,Paraguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
35,Prevalence of undernourishmen (%),12.7,Risk Factors,1,Paraguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
35,Prevalence of undernourishmen (%),12.2,Risk Factors,1,Paraguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
35,Prevalence of undernourishmen (%),11.9,Risk Factors,1,Paraguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
35,Prevalence of undernourishmen (%),12,Risk Factors,1,Paraguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
35,Prevalence of undernourishmen (%),12.3,Risk Factors,1,Paraguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
35,Prevalence of undernourishmen (%),12.4,Risk Factors,1,Paraguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
35,Prevalence of undernourishmen (%),12,Risk Factors,1,Paraguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
32,Prevalence of undernourishmen (%),5.065965454,Risk Factors,1,Southern Cone,Prevalence of undernourishment (% of population) ,World Bank.,,10,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
32,Prevalence of undernourishmen (%),5.082605647,Risk Factors,1,Southern Cone,Prevalence of undernourishment (% of population) ,World Bank.,,10,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
32,Prevalence of undernourishmen (%),4.932032094,Risk Factors,1,Southern Cone,Prevalence of undernourishment (% of population) ,World Bank.,,10,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
32,Prevalence of undernourishmen (%),4.812883149,Risk Factors,1,Southern Cone,Prevalence of undernourishment (% of population) ,World Bank.,,10,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
32,Prevalence of undernourishmen (%),4.655928174,Risk Factors,1,Southern Cone,Prevalence of undernourishment (% of population) ,World Bank.,,10,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
32,Prevalence of undernourishmen (%),4.606501727,Risk Factors,1,Southern Cone,Prevalence of undernourishment (% of population) ,World Bank.,,10,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
32,Prevalence of undernourishmen (%),4.490083024,Risk Factors,1,Southern Cone,Prevalence of undernourishment (% of population) ,World Bank.,,10,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
32,Prevalence of undernourishmen (%),4.551372341,Risk Factors,1,Southern Cone,Prevalence of undernourishment (% of population) ,World Bank.,,10,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
36,Prevalence of undernourishmen (%),3,Risk Factors,1,Uruguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
36,Prevalence of undernourishmen (%),2.7,Risk Factors,1,Uruguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
36,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Uruguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
36,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Uruguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
36,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Uruguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
